"","species","entrez_id","pathway_id","pathway_name","gene_symbol"
"1720","hsa","6257","path:hsa04659","Th17 cell differentiation","RXRB"
"1721","hsa","6258","path:hsa04659","Th17 cell differentiation","RXRG"
"1722","hsa","6300","path:hsa04659","Th17 cell differentiation","MAPK12"
"1723","hsa","6772","path:hsa04659","Th17 cell differentiation","STAT1"
"1724","hsa","6774","path:hsa04659","Th17 cell differentiation","STAT3"
"1725","hsa","6776","path:hsa04659","Th17 cell differentiation","STAT5A"
"1726","hsa","6777","path:hsa04659","Th17 cell differentiation","STAT5B"
"1727","hsa","6778","path:hsa04659","Th17 cell differentiation","STAT6"
"1728","hsa","7040","path:hsa04659","Th17 cell differentiation","TGFB1"
"1729","hsa","7046","path:hsa04659","Th17 cell differentiation","TGFBR1"
"1730","hsa","7048","path:hsa04659","Th17 cell differentiation","TGFBR2"
"1731","hsa","7297","path:hsa04659","Th17 cell differentiation","TYK2"
"1732","hsa","7535","path:hsa04659","Th17 cell differentiation","ZAP70"
"1733","hsa","8517","path:hsa04659","Th17 cell differentiation","IKBKG"
"1734","hsa","861","path:hsa04659","Th17 cell differentiation","RUNX1"
"1735","hsa","915","path:hsa04659","Th17 cell differentiation","CD3D"
"1736","hsa","916","path:hsa04659","Th17 cell differentiation","CD3E"
"1737","hsa","917","path:hsa04659","Th17 cell differentiation","CD3G"
"1738","hsa","919","path:hsa04659","Th17 cell differentiation","CD247"
"1739","hsa","920","path:hsa04659","Th17 cell differentiation","CD4"
"1740","hsa","9466","path:hsa04659","Th17 cell differentiation","IL27RA"
"1741","hsa","10000","path:hsa04660","T cell receptor signaling pathway","AKT3"
"1742","hsa","10125","path:hsa04660","T cell receptor signaling pathway","RASGRP1"
"1743","hsa","1019","path:hsa04660","T cell receptor signaling pathway","CDK4"
"1744","hsa","10298","path:hsa04660","T cell receptor signaling pathway","PAK4"
"1745","hsa","10451","path:hsa04660","T cell receptor signaling pathway","VAV3"
"1746","hsa","106821730","path:hsa04660","T cell receptor signaling pathway","BUB1B-PAK6"
"1747","hsa","10892","path:hsa04660","T cell receptor signaling pathway","MALT1"
"1748","hsa","1147","path:hsa04660","T cell receptor signaling pathway","CHUK"
"1749","hsa","1326","path:hsa04660","T cell receptor signaling pathway","MAP3K8"
"1750","hsa","1432","path:hsa04660","T cell receptor signaling pathway","MAPK14"
"1751","hsa","1437","path:hsa04660","T cell receptor signaling pathway","CSF2"
"1752","hsa","1493","path:hsa04660","T cell receptor signaling pathway","CTLA4"
"1753","hsa","1739","path:hsa04660","T cell receptor signaling pathway","DLG1"
"1754","hsa","207","path:hsa04660","T cell receptor signaling pathway","AKT1"
"1755","hsa","208","path:hsa04660","T cell receptor signaling pathway","AKT2"
"1756","hsa","2353","path:hsa04660","T cell receptor signaling pathway","FOS"
"1757","hsa","2534","path:hsa04660","T cell receptor signaling pathway","FYN"
"1758","hsa","27040","path:hsa04660","T cell receptor signaling pathway","LAT"
"1759","hsa","28227","path:hsa04660","T cell receptor signaling pathway","PPP2R3B"
"1760","hsa","2885","path:hsa04660","T cell receptor signaling pathway","GRB2"
"1761","hsa","2932","path:hsa04660","T cell receptor signaling pathway","GSK3B"
"1762","hsa","29851","path:hsa04660","T cell receptor signaling pathway","ICOS"
"1763","hsa","3265","path:hsa04660","T cell receptor signaling pathway","HRAS"
"1764","hsa","3458","path:hsa04660","T cell receptor signaling pathway","IFNG"
"1765","hsa","3551","path:hsa04660","T cell receptor signaling pathway","IKBKB"
"1766","hsa","3558","path:hsa04660","T cell receptor signaling pathway","IL2"
"1767","hsa","3565","path:hsa04660","T cell receptor signaling pathway","IL4"
"1768","hsa","3567","path:hsa04660","T cell receptor signaling pathway","IL5"
"1769","hsa","3586","path:hsa04660","T cell receptor signaling pathway","IL10"
"1770","hsa","3702","path:hsa04660","T cell receptor signaling pathway","ITK"
"1771","hsa","3725","path:hsa04660","T cell receptor signaling pathway","JUN"
"1772","hsa","3845","path:hsa04660","T cell receptor signaling pathway","KRAS"
"1773","hsa","387","path:hsa04660","T cell receptor signaling pathway","RHOA"
"1774","hsa","3932","path:hsa04660","T cell receptor signaling pathway","LCK"
"1775","hsa","3937","path:hsa04660","T cell receptor signaling pathway","LCP2"
"1776","hsa","4690","path:hsa04660","T cell receptor signaling pathway","NCK1"
"1777","hsa","4772","path:hsa04660","T cell receptor signaling pathway","NFATC1"
"1778","hsa","4773","path:hsa04660","T cell receptor signaling pathway","NFATC2"
"1779","hsa","4775","path:hsa04660","T cell receptor signaling pathway","NFATC3"
"1780","hsa","4790","path:hsa04660","T cell receptor signaling pathway","NFKB1"
"1781","hsa","4792","path:hsa04660","T cell receptor signaling pathway","NFKBIA"
"1782","hsa","4793","path:hsa04660","T cell receptor signaling pathway","NFKBIB"
"1783","hsa","4794","path:hsa04660","T cell receptor signaling pathway","NFKBIE"
"1784","hsa","4893","path:hsa04660","T cell receptor signaling pathway","NRAS"
"1785","hsa","5058","path:hsa04660","T cell receptor signaling pathway","PAK1"
"1786","hsa","5062","path:hsa04660","T cell receptor signaling pathway","PAK2"
"1787","hsa","5063","path:hsa04660","T cell receptor signaling pathway","PAK3"
"1788","hsa","5133","path:hsa04660","T cell receptor signaling pathway","PDCD1"
"1789","hsa","5170","path:hsa04660","T cell receptor signaling pathway","PDPK1"
"1790","hsa","5290","path:hsa04660","T cell receptor signaling pathway","PIK3CA"
"1791","hsa","5291","path:hsa04660","T cell receptor signaling pathway","PIK3CB"
"1792","hsa","5293","path:hsa04660","T cell receptor signaling pathway","PIK3CD"
"1793","hsa","5295","path:hsa04660","T cell receptor signaling pathway","PIK3R1"
"1794","hsa","5296","path:hsa04660","T cell receptor signaling pathway","PIK3R2"
"1795","hsa","5335","path:hsa04660","T cell receptor signaling pathway","PLCG1"
"1796","hsa","55012","path:hsa04660","T cell receptor signaling pathway","PPP2R3C"
"1797","hsa","5515","path:hsa04660","T cell receptor signaling pathway","PPP2CA"
"1798","hsa","5516","path:hsa04660","T cell receptor signaling pathway","PPP2CB"
"1799","hsa","5518","path:hsa04660","T cell receptor signaling pathway","PPP2R1A"
"1800","hsa","5519","path:hsa04660","T cell receptor signaling pathway","PPP2R1B"
"1801","hsa","5520","path:hsa04660","T cell receptor signaling pathway","PPP2R2A"
"1802","hsa","5521","path:hsa04660","T cell receptor signaling pathway","PPP2R2B"
"1803","hsa","5522","path:hsa04660","T cell receptor signaling pathway","PPP2R2C"
"1804","hsa","5523","path:hsa04660","T cell receptor signaling pathway","PPP2R3A"
"1805","hsa","5525","path:hsa04660","T cell receptor signaling pathway","PPP2R5A"
"1806","hsa","5526","path:hsa04660","T cell receptor signaling pathway","PPP2R5B"
"1807","hsa","5527","path:hsa04660","T cell receptor signaling pathway","PPP2R5C"
"1808","hsa","5528","path:hsa04660","T cell receptor signaling pathway","PPP2R5D"
"1809","hsa","5529","path:hsa04660","T cell receptor signaling pathway","PPP2R5E"
"1810","hsa","5530","path:hsa04660","T cell receptor signaling pathway","PPP3CA"
"1811","hsa","5532","path:hsa04660","T cell receptor signaling pathway","PPP3CB"
"1812","hsa","5533","path:hsa04660","T cell receptor signaling pathway","PPP3CC"
"1813","hsa","5534","path:hsa04660","T cell receptor signaling pathway","PPP3R1"
"1814","hsa","5535","path:hsa04660","T cell receptor signaling pathway","PPP3R2"
"1815","hsa","55844","path:hsa04660","T cell receptor signaling pathway","PPP2R2D"
"1816","hsa","5588","path:hsa04660","T cell receptor signaling pathway","PRKCQ"
"1817","hsa","5594","path:hsa04660","T cell receptor signaling pathway","MAPK1"
"1818","hsa","5595","path:hsa04660","T cell receptor signaling pathway","MAPK3"
"1819","hsa","5599","path:hsa04660","T cell receptor signaling pathway","MAPK8"
"1820","hsa","5600","path:hsa04660","T cell receptor signaling pathway","MAPK11"
"1821","hsa","5601","path:hsa04660","T cell receptor signaling pathway","MAPK9"
"1822","hsa","5602","path:hsa04660","T cell receptor signaling pathway","MAPK10"
"1823","hsa","5603","path:hsa04660","T cell receptor signaling pathway","MAPK13"
"1824","hsa","5604","path:hsa04660","T cell receptor signaling pathway","MAP2K1"
"1825","hsa","5605","path:hsa04660","T cell receptor signaling pathway","MAP2K2"
"1826","hsa","5609","path:hsa04660","T cell receptor signaling pathway","MAP2K7"
"1827","hsa","56924","path:hsa04660","T cell receptor signaling pathway","PAK6"
"1828","hsa","57144","path:hsa04660","T cell receptor signaling pathway","PAK5"
"1829","hsa","5777","path:hsa04660","T cell receptor signaling pathway","PTPN6"
"1830","hsa","5781","path:hsa04660","T cell receptor signaling pathway","PTPN11"
"1831","hsa","5788","path:hsa04660","T cell receptor signaling pathway","PTPRC"
"1832","hsa","5894","path:hsa04660","T cell receptor signaling pathway","RAF1"
"1833","hsa","5970","path:hsa04660","T cell receptor signaling pathway","RELA"
"1834","hsa","6300","path:hsa04660","T cell receptor signaling pathway","MAPK12"
"1835","hsa","6654","path:hsa04660","T cell receptor signaling pathway","SOS1"
"1836","hsa","6655","path:hsa04660","T cell receptor signaling pathway","SOS2"
"1837","hsa","6885","path:hsa04660","T cell receptor signaling pathway","MAP3K7"
"1838","hsa","7006","path:hsa04660","T cell receptor signaling pathway","TEC"
"1839","hsa","7124","path:hsa04660","T cell receptor signaling pathway","TNF"
"1840","hsa","7409","path:hsa04660","T cell receptor signaling pathway","VAV1"
"1841","hsa","7410","path:hsa04660","T cell receptor signaling pathway","VAV2"
"1842","hsa","7535","path:hsa04660","T cell receptor signaling pathway","ZAP70"
"1843","hsa","8440","path:hsa04660","T cell receptor signaling pathway","NCK2"
"1844","hsa","84433","path:hsa04660","T cell receptor signaling pathway","CARD11"
"1845","hsa","8503","path:hsa04660","T cell receptor signaling pathway","PIK3R3"
"1846","hsa","8517","path:hsa04660","T cell receptor signaling pathway","IKBKG"
"1847","hsa","868","path:hsa04660","T cell receptor signaling pathway","CBLB"
"1848","hsa","8915","path:hsa04660","T cell receptor signaling pathway","BCL10"
"1849","hsa","9020","path:hsa04660","T cell receptor signaling pathway","MAP3K14"
"1850","hsa","915","path:hsa04660","T cell receptor signaling pathway","CD3D"
"1851","hsa","916","path:hsa04660","T cell receptor signaling pathway","CD3E"
"1852","hsa","917","path:hsa04660","T cell receptor signaling pathway","CD3G"
"1853","hsa","919","path:hsa04660","T cell receptor signaling pathway","CD247"
"1854","hsa","920","path:hsa04660","T cell receptor signaling pathway","CD4"
"1855","hsa","925","path:hsa04660","T cell receptor signaling pathway","CD8A"
"1856","hsa","926","path:hsa04660","T cell receptor signaling pathway","CD8B"
"1857","hsa","927","path:hsa04660","T cell receptor signaling pathway","CD8B2"
"1858","hsa","940","path:hsa04660","T cell receptor signaling pathway","CD28"
"1859","hsa","9402","path:hsa04660","T cell receptor signaling pathway","GRAP2"
"1860","hsa","959","path:hsa04660","T cell receptor signaling pathway","CD40LG"
"1861","hsa","998","path:hsa04660","T cell receptor signaling pathway","CDC42"
"1862","hsa","10000","path:hsa04662","B cell receptor signaling pathway","AKT3"
"1863","hsa","102723407","path:hsa04662","B cell receptor signaling pathway","LOC102723407"
"1864","hsa","102725035","path:hsa04662","B cell receptor signaling pathway","LOC102725035"
"1865","hsa","10288","path:hsa04662","B cell receptor signaling pathway","LILRB2"
"1866","hsa","10451","path:hsa04662","B cell receptor signaling pathway","VAV3"
"1867","hsa","10859","path:hsa04662","B cell receptor signaling pathway","LILRB1"
"1868","hsa","10892","path:hsa04662","B cell receptor signaling pathway","MALT1"
"1869","hsa","10990","path:hsa04662","B cell receptor signaling pathway","LILRB5"
"1870","hsa","11006","path:hsa04662","B cell receptor signaling pathway","LILRB4"
"1871","hsa","11024","path:hsa04662","B cell receptor signaling pathway","LILRA1"
"1872","hsa","11025","path:hsa04662","B cell receptor signaling pathway","LILRB3"
"1873","hsa","11026","path:hsa04662","B cell receptor signaling pathway","LILRA3"
"1874","hsa","11027","path:hsa04662","B cell receptor signaling pathway","LILRA2"
"1875","hsa","1147","path:hsa04662","B cell receptor signaling pathway","CHUK"
"1876","hsa","118788","path:hsa04662","B cell receptor signaling pathway","PIK3AP1"
"1877","hsa","1380","path:hsa04662","B cell receptor signaling pathway","CR2"
"1878","hsa","207","path:hsa04662","B cell receptor signaling pathway","AKT1"
"1879","hsa","208","path:hsa04662","B cell receptor signaling pathway","AKT2"
"1880","hsa","2213","path:hsa04662","B cell receptor signaling pathway","FCGR2B"
"1881","hsa","2353","path:hsa04662","B cell receptor signaling pathway","FOS"
"1882","hsa","23547","path:hsa04662","B cell receptor signaling pathway","LILRA4"
"1883","hsa","25780","path:hsa04662","B cell receptor signaling pathway","RASGRP3"
"1884","hsa","27071","path:hsa04662","B cell receptor signaling pathway","DAPP1"
"1885","hsa","2885","path:hsa04662","B cell receptor signaling pathway","GRB2"
"1886","hsa","2932","path:hsa04662","B cell receptor signaling pathway","GSK3B"
"1887","hsa","29760","path:hsa04662","B cell receptor signaling pathway","BLNK"
"1888","hsa","3265","path:hsa04662","B cell receptor signaling pathway","HRAS"
"1889","hsa","353514","path:hsa04662","B cell receptor signaling pathway","LILRA5"
"1890","hsa","3551","path:hsa04662","B cell receptor signaling pathway","IKBKB"
"1891","hsa","3635","path:hsa04662","B cell receptor signaling pathway","INPP5D"
"1892","hsa","3636","path:hsa04662","B cell receptor signaling pathway","INPPL1"
"1893","hsa","3725","path:hsa04662","B cell receptor signaling pathway","JUN"
"1894","hsa","3845","path:hsa04662","B cell receptor signaling pathway","KRAS"
"1895","hsa","4067","path:hsa04662","B cell receptor signaling pathway","LYN"
"1896","hsa","4772","path:hsa04662","B cell receptor signaling pathway","NFATC1"
"1897","hsa","4773","path:hsa04662","B cell receptor signaling pathway","NFATC2"
"1898","hsa","4775","path:hsa04662","B cell receptor signaling pathway","NFATC3"
"1899","hsa","4790","path:hsa04662","B cell receptor signaling pathway","NFKB1"
"1900","hsa","4792","path:hsa04662","B cell receptor signaling pathway","NFKBIA"
"1901","hsa","4793","path:hsa04662","B cell receptor signaling pathway","NFKBIB"
"1902","hsa","4794","path:hsa04662","B cell receptor signaling pathway","NFKBIE"
"1903","hsa","4893","path:hsa04662","B cell receptor signaling pathway","NRAS"
"1904","hsa","5290","path:hsa04662","B cell receptor signaling pathway","PIK3CA"
"1905","hsa","5291","path:hsa04662","B cell receptor signaling pathway","PIK3CB"
"1906","hsa","5293","path:hsa04662","B cell receptor signaling pathway","PIK3CD"
"1907","hsa","5295","path:hsa04662","B cell receptor signaling pathway","PIK3R1"
"1908","hsa","5296","path:hsa04662","B cell receptor signaling pathway","PIK3R2"
"1909","hsa","5336","path:hsa04662","B cell receptor signaling pathway","PLCG2"
"1910","hsa","55024","path:hsa04662","B cell receptor signaling pathway","BANK1"
"1911","hsa","5530","path:hsa04662","B cell receptor signaling pathway","PPP3CA"
"1912","hsa","5532","path:hsa04662","B cell receptor signaling pathway","PPP3CB"
"1913","hsa","5533","path:hsa04662","B cell receptor signaling pathway","PPP3CC"
"1914","hsa","5534","path:hsa04662","B cell receptor signaling pathway","PPP3R1"
"1915","hsa","5535","path:hsa04662","B cell receptor signaling pathway","PPP3R2"
"1916","hsa","5579","path:hsa04662","B cell receptor signaling pathway","PRKCB"
"1917","hsa","5594","path:hsa04662","B cell receptor signaling pathway","MAPK1"
"1918","hsa","5595","path:hsa04662","B cell receptor signaling pathway","MAPK3"
"1919","hsa","5604","path:hsa04662","B cell receptor signaling pathway","MAP2K1"
"1920","hsa","5605","path:hsa04662","B cell receptor signaling pathway","MAP2K2"
"1921","hsa","5777","path:hsa04662","B cell receptor signaling pathway","PTPN6"
"1922","hsa","5879","path:hsa04662","B cell receptor signaling pathway","RAC1"
"1923","hsa","5880","path:hsa04662","B cell receptor signaling pathway","RAC2"
"1924","hsa","5881","path:hsa04662","B cell receptor signaling pathway","RAC3"
"1925","hsa","5894","path:hsa04662","B cell receptor signaling pathway","RAF1"
"1926","hsa","5970","path:hsa04662","B cell receptor signaling pathway","RELA"
"1927","hsa","640","path:hsa04662","B cell receptor signaling pathway","BLK"
"1928","hsa","6654","path:hsa04662","B cell receptor signaling pathway","SOS1"
"1929","hsa","6655","path:hsa04662","B cell receptor signaling pathway","SOS2"
"1930","hsa","6850","path:hsa04662","B cell receptor signaling pathway","SYK"
"1931","hsa","695","path:hsa04662","B cell receptor signaling pathway","BTK"
"1932","hsa","7409","path:hsa04662","B cell receptor signaling pathway","VAV1"
"1933","hsa","7410","path:hsa04662","B cell receptor signaling pathway","VAV2"
"1934","hsa","79168","path:hsa04662","B cell receptor signaling pathway","LILRA6"
"1935","hsa","84433","path:hsa04662","B cell receptor signaling pathway","CARD11"
"1936","hsa","8503","path:hsa04662","B cell receptor signaling pathway","PIK3R3"
"1937","hsa","8517","path:hsa04662","B cell receptor signaling pathway","IKBKG"
"1938","hsa","8519","path:hsa04662","B cell receptor signaling pathway","IFITM1"
"1939","hsa","8915","path:hsa04662","B cell receptor signaling pathway","BCL10"
"1940","hsa","930","path:hsa04662","B cell receptor signaling pathway","CD19"
"1941","hsa","933","path:hsa04662","B cell receptor signaling pathway","CD22"
"1942","hsa","971","path:hsa04662","B cell receptor signaling pathway","CD72"
"1943","hsa","973","path:hsa04662","B cell receptor signaling pathway","CD79A"
"1944","hsa","974","path:hsa04662","B cell receptor signaling pathway","CD79B"
"1945","hsa","975","path:hsa04662","B cell receptor signaling pathway","CD81"
"1946","hsa","10000","path:hsa04664","Fc epsilon RI signaling pathway","AKT3"
"1947","hsa","100137049","path:hsa04664","Fc epsilon RI signaling pathway","PLA2G4B"
"1948","hsa","102723407","path:hsa04664","Fc epsilon RI signaling pathway","LOC102723407"
"1949","hsa","10451","path:hsa04664","Fc epsilon RI signaling pathway","VAV3"
"1950","hsa","123745","path:hsa04664","Fc epsilon RI signaling pathway","PLA2G4E"
"1951","hsa","1432","path:hsa04664","Fc epsilon RI signaling pathway","MAPK14"
"1952","hsa","1437","path:hsa04664","Fc epsilon RI signaling pathway","CSF2"
"1953","hsa","207","path:hsa04664","Fc epsilon RI signaling pathway","AKT1"
"1954","hsa","208","path:hsa04664","Fc epsilon RI signaling pathway","AKT2"
"1955","hsa","2205","path:hsa04664","Fc epsilon RI signaling pathway","FCER1A"
"1956","hsa","2206","path:hsa04664","Fc epsilon RI signaling pathway","MS4A2"
"1957","hsa","2207","path:hsa04664","Fc epsilon RI signaling pathway","FCER1G"
"1958","hsa","240","path:hsa04664","Fc epsilon RI signaling pathway","ALOX5"
"1959","hsa","241","path:hsa04664","Fc epsilon RI signaling pathway","ALOX5AP"
"1960","hsa","2534","path:hsa04664","Fc epsilon RI signaling pathway","FYN"
"1961","hsa","255189","path:hsa04664","Fc epsilon RI signaling pathway","PLA2G4F"
"1962","hsa","27040","path:hsa04664","Fc epsilon RI signaling pathway","LAT"
"1963","hsa","283748","path:hsa04664","Fc epsilon RI signaling pathway","PLA2G4D"
"1964","hsa","2885","path:hsa04664","Fc epsilon RI signaling pathway","GRB2"
"1965","hsa","3265","path:hsa04664","Fc epsilon RI signaling pathway","HRAS"
"1966","hsa","3562","path:hsa04664","Fc epsilon RI signaling pathway","IL3"
"1967","hsa","3565","path:hsa04664","Fc epsilon RI signaling pathway","IL4"
"1968","hsa","3567","path:hsa04664","Fc epsilon RI signaling pathway","IL5"
"1969","hsa","3596","path:hsa04664","Fc epsilon RI signaling pathway","IL13"
"1970","hsa","3635","path:hsa04664","Fc epsilon RI signaling pathway","INPP5D"
"1971","hsa","3845","path:hsa04664","Fc epsilon RI signaling pathway","KRAS"
"1972","hsa","3937","path:hsa04664","Fc epsilon RI signaling pathway","LCP2"
"1973","hsa","4067","path:hsa04664","Fc epsilon RI signaling pathway","LYN"
"1974","hsa","4893","path:hsa04664","Fc epsilon RI signaling pathway","NRAS"
"1975","hsa","5170","path:hsa04664","Fc epsilon RI signaling pathway","PDPK1"
"1976","hsa","5290","path:hsa04664","Fc epsilon RI signaling pathway","PIK3CA"
"1977","hsa","5291","path:hsa04664","Fc epsilon RI signaling pathway","PIK3CB"
"1978","hsa","5293","path:hsa04664","Fc epsilon RI signaling pathway","PIK3CD"
"1979","hsa","5295","path:hsa04664","Fc epsilon RI signaling pathway","PIK3R1"
"1980","hsa","5296","path:hsa04664","Fc epsilon RI signaling pathway","PIK3R2"
"1981","hsa","5321","path:hsa04664","Fc epsilon RI signaling pathway","PLA2G4A"
"1982","hsa","5335","path:hsa04664","Fc epsilon RI signaling pathway","PLCG1"
"1983","hsa","5336","path:hsa04664","Fc epsilon RI signaling pathway","PLCG2"
"1984","hsa","5578","path:hsa04664","Fc epsilon RI signaling pathway","PRKCA"
"1985","hsa","5594","path:hsa04664","Fc epsilon RI signaling pathway","MAPK1"
"1986","hsa","5595","path:hsa04664","Fc epsilon RI signaling pathway","MAPK3"
"1987","hsa","5599","path:hsa04664","Fc epsilon RI signaling pathway","MAPK8"
"1988","hsa","5600","path:hsa04664","Fc epsilon RI signaling pathway","MAPK11"
"1989","hsa","5601","path:hsa04664","Fc epsilon RI signaling pathway","MAPK9"
"1990","hsa","5602","path:hsa04664","Fc epsilon RI signaling pathway","MAPK10"
"1991","hsa","5603","path:hsa04664","Fc epsilon RI signaling pathway","MAPK13"
"1992","hsa","5604","path:hsa04664","Fc epsilon RI signaling pathway","MAP2K1"
"1993","hsa","5605","path:hsa04664","Fc epsilon RI signaling pathway","MAP2K2"
"1994","hsa","5606","path:hsa04664","Fc epsilon RI signaling pathway","MAP2K3"
"1995","hsa","5608","path:hsa04664","Fc epsilon RI signaling pathway","MAP2K6"
"1996","hsa","5609","path:hsa04664","Fc epsilon RI signaling pathway","MAP2K7"
"1997","hsa","5879","path:hsa04664","Fc epsilon RI signaling pathway","RAC1"
"1998","hsa","5880","path:hsa04664","Fc epsilon RI signaling pathway","RAC2"
"1999","hsa","5881","path:hsa04664","Fc epsilon RI signaling pathway","RAC3"
"2000","hsa","5894","path:hsa04664","Fc epsilon RI signaling pathway","RAF1"
"2001","hsa","6300","path:hsa04664","Fc epsilon RI signaling pathway","MAPK12"
"2002","hsa","6416","path:hsa04664","Fc epsilon RI signaling pathway","MAP2K4"
"2003","hsa","6654","path:hsa04664","Fc epsilon RI signaling pathway","SOS1"
"2004","hsa","6655","path:hsa04664","Fc epsilon RI signaling pathway","SOS2"
"2005","hsa","6850","path:hsa04664","Fc epsilon RI signaling pathway","SYK"
"2006","hsa","695","path:hsa04664","Fc epsilon RI signaling pathway","BTK"
"2007","hsa","7124","path:hsa04664","Fc epsilon RI signaling pathway","TNF"
"2008","hsa","7409","path:hsa04664","Fc epsilon RI signaling pathway","VAV1"
"2009","hsa","7410","path:hsa04664","Fc epsilon RI signaling pathway","VAV2"
"2010","hsa","8503","path:hsa04664","Fc epsilon RI signaling pathway","PIK3R3"
"2011","hsa","8605","path:hsa04664","Fc epsilon RI signaling pathway","PLA2G4C"
"2012","hsa","8681","path:hsa04664","Fc epsilon RI signaling pathway","JMJD7-PLA2G4B"
"2013","hsa","9846","path:hsa04664","Fc epsilon RI signaling pathway","GAB2"
"2014","hsa","10000","path:hsa04666","Fc gamma R-mediated phagocytosis","AKT3"
"2015","hsa","100137049","path:hsa04666","Fc gamma R-mediated phagocytosis","PLA2G4B"
"2016","hsa","10092","path:hsa04666","Fc gamma R-mediated phagocytosis","ARPC5"
"2017","hsa","10093","path:hsa04666","Fc gamma R-mediated phagocytosis","ARPC4"
"2018","hsa","10094","path:hsa04666","Fc gamma R-mediated phagocytosis","ARPC3"
"2019","hsa","10095","path:hsa04666","Fc gamma R-mediated phagocytosis","ARPC1B"
"2020","hsa","10096","path:hsa04666","Fc gamma R-mediated phagocytosis","ACTR3"
"2021","hsa","10097","path:hsa04666","Fc gamma R-mediated phagocytosis","ACTR2"
"2022","hsa","10109","path:hsa04666","Fc gamma R-mediated phagocytosis","ARPC2"
"2023","hsa","10163","path:hsa04666","Fc gamma R-mediated phagocytosis","WASF2"
"2024","hsa","102723407","path:hsa04666","Fc gamma R-mediated phagocytosis","LOC102723407"
"2025","hsa","10451","path:hsa04666","Fc gamma R-mediated phagocytosis","VAV3"
"2026","hsa","10552","path:hsa04666","Fc gamma R-mediated phagocytosis","ARPC1A"
"2027","hsa","1072","path:hsa04666","Fc gamma R-mediated phagocytosis","CFL1"
"2028","hsa","1073","path:hsa04666","Fc gamma R-mediated phagocytosis","CFL2"
"2029","hsa","10810","path:hsa04666","Fc gamma R-mediated phagocytosis","WASF3"
"2030","hsa","123745","path:hsa04666","Fc gamma R-mediated phagocytosis","PLA2G4E"
"2031","hsa","1398","path:hsa04666","Fc gamma R-mediated phagocytosis","CRK"
"2032","hsa","1399","path:hsa04666","Fc gamma R-mediated phagocytosis","CRKL"
"2033","hsa","1785","path:hsa04666","Fc gamma R-mediated phagocytosis","DNM2"
"2034","hsa","1793","path:hsa04666","Fc gamma R-mediated phagocytosis","DOCK1"
"2035","hsa","207","path:hsa04666","Fc gamma R-mediated phagocytosis","AKT1"
"2036","hsa","208","path:hsa04666","Fc gamma R-mediated phagocytosis","AKT2"
"2037","hsa","2209","path:hsa04666","Fc gamma R-mediated phagocytosis","FCGR1A"
"2038","hsa","2212","path:hsa04666","Fc gamma R-mediated phagocytosis","FCGR2A"
"2039","hsa","2213","path:hsa04666","Fc gamma R-mediated phagocytosis","FCGR2B"
"2040","hsa","2214","path:hsa04666","Fc gamma R-mediated phagocytosis","FCGR3A"
"2041","hsa","2215","path:hsa04666","Fc gamma R-mediated phagocytosis","FCGR3B"
"2042","hsa","23396","path:hsa04666","Fc gamma R-mediated phagocytosis","PIP5K1C"
"2043","hsa","255189","path:hsa04666","Fc gamma R-mediated phagocytosis","PLA2G4F"
"2044","hsa","27040","path:hsa04666","Fc gamma R-mediated phagocytosis","LAT"
"2045","hsa","273","path:hsa04666","Fc gamma R-mediated phagocytosis","AMPH"
"2046","hsa","274","path:hsa04666","Fc gamma R-mediated phagocytosis","BIN1"
"2047","hsa","283748","path:hsa04666","Fc gamma R-mediated phagocytosis","PLA2G4D"
"2048","hsa","2934","path:hsa04666","Fc gamma R-mediated phagocytosis","GSN"
"2049","hsa","3055","path:hsa04666","Fc gamma R-mediated phagocytosis","HCK"
"2050","hsa","3635","path:hsa04666","Fc gamma R-mediated phagocytosis","INPP5D"
"2051","hsa","3636","path:hsa04666","Fc gamma R-mediated phagocytosis","INPPL1"
"2052","hsa","382","path:hsa04666","Fc gamma R-mediated phagocytosis","ARF6"
"2053","hsa","3984","path:hsa04666","Fc gamma R-mediated phagocytosis","LIMK1"
"2054","hsa","3985","path:hsa04666","Fc gamma R-mediated phagocytosis","LIMK2"
"2055","hsa","4067","path:hsa04666","Fc gamma R-mediated phagocytosis","LYN"
"2056","hsa","4082","path:hsa04666","Fc gamma R-mediated phagocytosis","MARCKS"
"2057","hsa","4651","path:hsa04666","Fc gamma R-mediated phagocytosis","MYO10"
"2058","hsa","5058","path:hsa04666","Fc gamma R-mediated phagocytosis","PAK1"
"2059","hsa","50807","path:hsa04666","Fc gamma R-mediated phagocytosis","ASAP1"
"2060","hsa","5290","path:hsa04666","Fc gamma R-mediated phagocytosis","PIK3CA"
"2061","hsa","5291","path:hsa04666","Fc gamma R-mediated phagocytosis","PIK3CB"
"2062","hsa","5293","path:hsa04666","Fc gamma R-mediated phagocytosis","PIK3CD"
"2063","hsa","5295","path:hsa04666","Fc gamma R-mediated phagocytosis","PIK3R1"
"2064","hsa","5296","path:hsa04666","Fc gamma R-mediated phagocytosis","PIK3R2"
"2065","hsa","5321","path:hsa04666","Fc gamma R-mediated phagocytosis","PLA2G4A"
"2066","hsa","5335","path:hsa04666","Fc gamma R-mediated phagocytosis","PLCG1"
"2067","hsa","5336","path:hsa04666","Fc gamma R-mediated phagocytosis","PLCG2"
"2068","hsa","5337","path:hsa04666","Fc gamma R-mediated phagocytosis","PLD1"
